OrderID,ProductID,Quantity,UnitPrice,Discount,NetAmount,CategoryID,ProductName,CategoryName
10515,27,120,$43.90 ,0,5268,3,Schoggi Schokolade,Confections
10515,33,16,$2.50 ,0.150000006,34,4,Geitost,Dairy Products
10515,60,84,$34.00 ,0.150000006,2427.600098,4,Camembert Pierrot,Dairy Products
10515,9,16,$97.00 ,0.150000006,1319.200073,6,Mishi Kobe Niku,Meat/Poultry
10516,42,20,$14.00 ,0,280,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10516,18,25,$62.50 ,0.100000001,1406.25,8,Carnarvon Tigers,Seafood
10516,41,80,$9.65 ,0.100000001,694.7999878,8,Jack's New England Clam Chowder,Seafood
10517,70,6,$15.00 ,0,90,1,Outback Lager,Beverages
10517,59,4,$55.00 ,0,220,4,Raclette Courdavault,Dairy Products
10517,52,6,$7.00 ,0,42,5,Filo Mix,Grains/Cereals
10518,24,5,$4.50 ,0,22.5,1,Guaraná Fantástica,Beverages
10518,38,15,$263.50 ,0,3952.5,1,Côte de Blaye,Beverages
10518,44,9,$19.45 ,0,175.0500031,2,Gula Malacca,Condiments
10519,60,10,$34.00 ,0.050000001,323,4,Camembert Pierrot,Dairy Products
10519,56,40,$38.00 ,0,1520,5,Gnocchi di nonna Alice,Grains/Cereals
10519,10,16,$31.00 ,0.050000001,471.1999817,8,Ikura,Seafood
10520,24,8,$4.50 ,0,36,1,Guaraná Fantástica,Beverages
10520,53,5,$32.80 ,0,164,6,Perth Pasties,Meat/Poultry
10521,35,3,$18.00 ,0,54,1,Steeleye Stout,Beverages
10521,68,6,$12.50 ,0,75,3,Scottish Longbreads,Confections
10521,41,10,$9.65 ,0,96.5,8,Jack's New England Clam Chowder,Seafood
10522,1,40,$18.00 ,0.200000003,576,1,Chai,Beverages
10522,8,24,$40.00 ,0,960,2,Northwoods Cranberry Sauce,Condiments
10522,30,20,$25.89 ,0.200000003,414.2399902,8,Nord-Ost Matjeshering,Seafood
10522,40,25,$18.40 ,0.200000003,368,8,Boston Crab Meat,Seafood
10523,20,15,$81.00 ,0.100000001,1093.5,3,Sir Rodney's Marmalade,Confections
10523,17,25,$39.00 ,0.100000001,877.5,6,Alice Mutton,Meat/Poultry
10523,37,18,$26.00 ,0.100000001,421.1999817,8,Gravad lax,Seafood
10523,41,6,$9.65 ,0.100000001,52.11000061,8,Jack's New England Clam Chowder,Seafood
10524,43,60,$46.00 ,0,2760,1,Ipoh Coffee,Beverages
10524,54,15,$7.45 ,0,111.75,6,Tourtière,Meat/Poultry
10524,10,2,$31.00 ,0,62,8,Ikura,Seafood
10524,30,10,$25.89 ,0,258.8999939,8,Nord-Ost Matjeshering,Seafood
10525,36,30,$19.00 ,0,570,8,Inlagd Sill,Seafood
10525,40,15,$18.40 ,0.100000001,248.3999939,8,Boston Crab Meat,Seafood
10526,1,8,$18.00 ,0.150000006,122.4000015,1,Chai,Beverages
10526,56,30,$38.00 ,0.150000006,969,5,Gnocchi di nonna Alice,Grains/Cereals
10526,13,10,$6.00 ,0,60,8,Konbu,Seafood
10527,4,50,$22.00 ,0.100000001,990,2,Chef Anton's Cajun Seasoning,Condiments
10527,36,30,$19.00 ,0.100000001,513,8,Inlagd Sill,Seafood
10528,11,3,$21.00 ,0,63,4,Queso Cabrales,Dairy Products
10528,33,8,$2.50 ,0.200000003,16,4,Geitost,Dairy Products
10528,72,9,$34.80 ,0,313.2000122,4,Mozzarella di Giovanni,Dairy Products
10529,68,20,$12.50 ,0,250,3,Scottish Longbreads,Confections
10529,69,10,$36.00 ,0,360,4,Gudbrandsdalsost,Dairy Products
10529,55,14,$24.00 ,0,336,6,Pâté chinois,Meat/Poultry
10530,43,25,$46.00 ,0,1150,1,Ipoh Coffee,Beverages
10530,76,50,$18.00 ,0,900,1,Lakkalikööri,Beverages
10530,61,20,$28.50 ,0,570,2,Sirop d'érable,Condiments
10530,17,40,$39.00 ,0,1560,6,Alice Mutton,Meat/Poultry
10531,59,2,$55.00 ,0,110,4,Raclette Courdavault,Dairy Products
10532,66,24,$17.00 ,0,408,2,Louisiana Hot Spiced Okra,Condiments
10532,30,15,$25.89 ,0,388.3500061,8,Nord-Ost Matjeshering,Seafood
10533,4,50,$22.00 ,0.050000001,1045,2,Chef Anton's Cajun Seasoning,Condiments
10533,72,24,$34.80 ,0,835.2000122,4,Mozzarella di Giovanni,Dairy Products
10533,73,24,$15.00 ,0.050000001,342,8,Röd Kaviar,Seafood
10534,54,10,$7.45 ,0.200000003,59.60000229,6,Tourtière,Meat/Poultry
10534,30,10,$25.89 ,0,258.8999939,8,Nord-Ost Matjeshering,Seafood
10534,40,10,$18.40 ,0.200000003,147.1999969,8,Boston Crab Meat,Seafood
10535,11,50,$21.00 ,0.100000001,945,4,Queso Cabrales,Dairy Products
10535,59,15,$55.00 ,0.100000001,742.5,4,Raclette Courdavault,Dairy Products
10535,57,5,$19.50 ,0.100000001,87.75,5,Ravioli Angelo,Grains/Cereals
10535,40,10,$18.40 ,0.100000001,165.5999908,8,Boston Crab Meat,Seafood
10536,12,15,$38.00 ,0.25,427.5,4,Queso Manchego La Pastora,Dairy Products
10536,31,20,$12.50 ,0,250,4,Gorgonzola Telino,Dairy Products
10536,33,30,$2.50 ,0,75,4,Geitost,Dairy Products
10536,60,35,$34.00 ,0.25,892.5,4,Camembert Pierrot,Dairy Products
10537,31,30,$12.50 ,0,375,4,Gorgonzola Telino,Dairy Products
10537,72,21,$34.80 ,0,730.7999878,4,Mozzarella di Giovanni,Dairy Products
10537,51,6,$53.00 ,0,318,7,Manjimup Dried Apples,Produce
10537,58,20,$13.25 ,0,265,8,Escargots de Bourgogne,Seafood
10537,73,9,$15.00 ,0,135,8,Röd Kaviar,Seafood
10538,70,7,$15.00 ,0,105,1,Outback Lager,Beverages
10538,72,1,$34.80 ,0,34.79999924,4,Mozzarella di Giovanni,Dairy Products
10539,21,15,$10.00 ,0,150,3,Sir Rodney's Scones,Confections
10539,49,6,$20.00 ,0,120,3,Maxilaku,Confections
10539,33,15,$2.50 ,0,37.5,4,Geitost,Dairy Products
10539,13,8,$6.00 ,0,48,8,Konbu,Seafood
10540,38,30,$263.50 ,0,7905,1,Côte de Blaye,Beverages
10540,3,60,$10.00 ,0,600,2,Aniseed Syrup,Condiments
10540,26,40,$31.23 ,0,1249.199951,3,Gumbär Gummibärchen,Confections
10540,68,35,$12.50 ,0,437.5,3,Scottish Longbreads,Confections
10541,24,35,$4.50 ,0.100000001,141.75,1,Guaraná Fantástica,Beverages
10541,38,4,$263.50 ,0.100000001,948.5999756,1,Côte de Blaye,Beverages
10541,65,36,$21.05 ,0.100000001,682.0199585,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10541,71,9,$21.50 ,0.100000001,174.1499939,4,Flotemysost,Dairy Products
10542,11,15,$21.00 ,0.050000001,299.25,4,Queso Cabrales,Dairy Products
10542,54,24,$7.45 ,0.050000001,169.8600006,6,Tourtière,Meat/Poultry
10543,12,30,$38.00 ,0.150000006,969,4,Queso Manchego La Pastora,Dairy Products
10543,23,70,$9.00 ,0.150000006,535.5,5,Tunnbröd,Grains/Cereals
10544,67,7,$14.00 ,0,98,1,Laughing Lumberjack Lager,Beverages
10544,28,7,$45.60 ,0,319.2000122,7,Rössle Sauerkraut,Produce
10545,11,10,$21.00 ,0,210,4,Queso Cabrales,Dairy Products
10546,35,30,$18.00 ,0,540,1,Steeleye Stout,Beverages
10546,62,40,$49.30 ,0,1972,3,Tarte au sucre,Confections
10546,7,10,$30.00 ,0,300,7,Uncle Bob's Organic Dried Pears,Produce
10547,32,24,$32.00 ,0.150000006,652.8000488,4,Mascarpone Fabioli,Dairy Products
10547,36,60,$19.00 ,0,1140,8,Inlagd Sill,Seafood
10548,34,10,$14.00 ,0.25,105,1,Sasquatch Ale,Beverages
10548,41,14,$9.65 ,0,135.1000061,8,Jack's New England Clam Chowder,Seafood
10549,31,55,$12.50 ,0.150000006,584.375,4,Gorgonzola Telino,Dairy Products
10549,51,48,$53.00 ,0.150000006,2162.400146,7,Manjimup Dried Apples,Produce
10549,45,100,$9.50 ,0.150000006,807.5,8,Rogede sild,Seafood
10550,61,10,$28.50 ,0.100000001,256.5,2,Sirop d'érable,Condiments
10550,19,10,$9.20 ,0,92,3,Teatime Chocolate Biscuits,Confections
10550,21,6,$10.00 ,0.100000001,54,3,Sir Rodney's Scones,Confections
10550,17,8,$39.00 ,0.100000001,280.7999878,6,Alice Mutton,Meat/Poultry
10551,35,20,$18.00 ,0.150000006,306,1,Steeleye Stout,Beverages
10551,44,40,$19.45 ,0,778,2,Gula Malacca,Condiments
10551,16,40,$17.45 ,0.150000006,593.2999878,3,Pavlova,Confections
10552,75,30,$7.75 ,0,232.5,1,Rhönbräu Klosterbier,Beverages
10552,69,18,$36.00 ,0,648,4,Gudbrandsdalsost,Dairy Products
10553,35,6,$18.00 ,0,108,1,Steeleye Stout,Beverages
10553,16,14,$17.45 ,0,244.3000031,3,Pavlova,Confections
10553,11,15,$21.00 ,0,315,4,Queso Cabrales,Dairy Products
10553,31,30,$12.50 ,0,375,4,Gorgonzola Telino,Dairy Products
10553,22,24,$21.00 ,0,504,5,Gustaf's Knäckebröd,Grains/Cereals
10554,77,10,$13.00 ,0.050000001,123.5,2,Original Frankfurter grüne Soße,Condiments
10554,16,30,$17.45 ,0.050000001,497.3249817,3,Pavlova,Confections
10554,62,20,$49.30 ,0.050000001,936.7000122,3,Tarte au sucre,Confections
10554,23,20,$9.00 ,0.050000001,171,5,Tunnbröd,Grains/Cereals
10555,24,18,$4.50 ,0.200000003,64.80000305,1,Guaraná Fantástica,Beverages
10555,19,35,$9.20 ,0.200000003,257.6000061,3,Teatime Chocolate Biscuits,Confections
10555,56,40,$38.00 ,0.200000003,1216,5,Gnocchi di nonna Alice,Grains/Cereals
10555,14,30,$23.25 ,0.200000003,558,7,Tofu,Produce
10555,51,20,$53.00 ,0.200000003,848,7,Manjimup Dried Apples,Produce
10556,72,24,$34.80 ,0,835.2000122,4,Mozzarella di Giovanni,Dairy Products
10557,75,20,$7.75 ,0,155,1,Rhönbräu Klosterbier,Beverages
10557,64,30,$33.25 ,0,997.5,5,Wimmers gute Semmelknödel,Grains/Cereals
10558,47,25,$9.50 ,0,237.5,3,Zaanse koeken,Confections
10558,52,30,$7.00 ,0,210,5,Filo Mix,Grains/Cereals
10558,53,18,$32.80 ,0,590.4000244,6,Perth Pasties,Meat/Poultry
10558,51,20,$53.00 ,0,1060,7,Manjimup Dried Apples,Produce
10558,73,3,$15.00 ,0,45,8,Röd Kaviar,Seafood
10559,55,18,$24.00 ,0.050000001,410.3999939,6,Pâté chinois,Meat/Poultry
10559,41,12,$9.65 ,0.050000001,110.0100021,8,Jack's New England Clam Chowder,Seafood
10560,62,15,$49.30 ,0.25,554.625,3,Tarte au sucre,Confections
10560,30,20,$25.89 ,0,517.7999878,8,Nord-Ost Matjeshering,Seafood
10561,44,10,$19.45 ,0,194.5,2,Gula Malacca,Condiments
10561,51,50,$53.00 ,0,2650,7,Manjimup Dried Apples,Produce
10562,62,10,$49.30 ,0.100000001,443.6999817,3,Tarte au sucre,Confections
10562,33,20,$2.50 ,0.100000001,45,4,Geitost,Dairy Products
10563,52,70,$7.00 ,0,490,5,Filo Mix,Grains/Cereals
10563,36,25,$19.00 ,0,475,8,Inlagd Sill,Seafood
10564,31,6,$12.50 ,0.050000001,71.25,4,Gorgonzola Telino,Dairy Products
10564,17,16,$39.00 ,0.050000001,592.7999878,6,Alice Mutton,Meat/Poultry
10564,55,25,$24.00 ,0.050000001,570,6,Pâté chinois,Meat/Poultry
10565,24,25,$4.50 ,0.100000001,101.25,1,Guaraná Fantástica,Beverages
10565,64,18,$33.25 ,0.100000001,538.6499634,5,Wimmers gute Semmelknödel,Grains/Cereals
10566,76,10,$18.00 ,0,180,1,Lakkalikööri,Beverages
10566,11,35,$21.00 ,0.150000006,624.75,4,Queso Cabrales,Dairy Products
10566,18,18,$62.50 ,0.150000006,956.25,8,Carnarvon Tigers,Seafood
10567,31,60,$12.50 ,0.200000003,600,4,Gorgonzola Telino,Dairy Products
10567,59,40,$55.00 ,0.200000003,1760,4,Raclette Courdavault,Dairy Products
10567,51,3,$53.00 ,0,159,7,Manjimup Dried Apples,Produce
10568,10,5,$31.00 ,0,155,8,Ikura,Seafood
10569,76,30,$18.00 ,0,540,1,Lakkalikööri,Beverages
10569,31,35,$12.50 ,0.200000003,350,4,Gorgonzola Telino,Dairy Products
10570,11,15,$21.00 ,0.050000001,299.25,4,Queso Cabrales,Dairy Products
10570,56,60,$38.00 ,0.050000001,2166,5,Gnocchi di nonna Alice,Grains/Cereals
10571,42,28,$14.00 ,0.150000006,333.2000122,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10571,14,11,$23.25 ,0.150000006,217.3875122,7,Tofu,Produce
10572,75,15,$7.75 ,0.100000001,104.625,1,Rhönbräu Klosterbier,Beverages
10572,16,12,$17.45 ,0.100000001,188.4599915,3,Pavlova,Confections
10572,32,10,$32.00 ,0.100000001,288,4,Mascarpone Fabioli,Dairy Products
10572,40,50,$18.40 ,0,920,8,Boston Crab Meat,Seafood
10573,34,40,$14.00 ,0,560,1,Sasquatch Ale,Beverages
10573,17,18,$39.00 ,0,702,6,Alice Mutton,Meat/Poultry
10573,53,25,$32.80 ,0,820,6,Perth Pasties,Meat/Poultry
10574,62,10,$49.30 ,0,493,3,Tarte au sucre,Confections
10574,33,14,$2.50 ,0,35,4,Geitost,Dairy Products
10574,64,6,$33.25 ,0,199.5,5,Wimmers gute Semmelknödel,Grains/Cereals
10574,40,2,$18.40 ,0,36.79999924,8,Boston Crab Meat,Seafood
10575,76,10,$18.00 ,0,180,1,Lakkalikööri,Beverages
10575,63,6,$43.90 ,0,263.3999939,2,Vegie-spread,Condiments
10575,59,12,$55.00 ,0,660,4,Raclette Courdavault,Dairy Products
10575,72,30,$34.80 ,0,1044,4,Mozzarella di Giovanni,Dairy Products
10576,1,10,$18.00 ,0,180,1,Chai,Beverages
10576,44,21,$19.45 ,0,408.4500122,2,Gula Malacca,Condiments
10576,31,20,$12.50 ,0,250,4,Gorgonzola Telino,Dairy Products
10577,39,10,$18.00 ,0,180,1,Chartreuse verte,Beverages
10577,75,20,$7.75 ,0,155,1,Rhönbräu Klosterbier,Beverages
10577,77,18,$13.00 ,0,234,2,Original Frankfurter grüne Soße,Condiments
10578,35,20,$18.00 ,0,360,1,Steeleye Stout,Beverages
10578,57,6,$19.50 ,0,117,5,Ravioli Angelo,Grains/Cereals
10579,75,21,$7.75 ,0,162.75,1,Rhönbräu Klosterbier,Beverages
10579,15,10,$15.50 ,0,155,2,Genen Shouyu,Condiments
10580,65,30,$21.05 ,0.050000001,599.9249878,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10580,14,15,$23.25 ,0.050000001,331.3125,7,Tofu,Produce
10580,41,9,$9.65 ,0.050000001,82.50749969,8,Jack's New England Clam Chowder,Seafood
10581,75,50,$7.75 ,0.200000003,310,1,Rhönbräu Klosterbier,Beverages
10582,76,14,$18.00 ,0,252,1,Lakkalikööri,Beverages
10582,57,4,$19.50 ,0,78,5,Ravioli Angelo,Grains/Cereals
10583,60,24,$34.00 ,0.150000006,693.6000366,4,Camembert Pierrot,Dairy Products
10583,69,10,$36.00 ,0.150000006,306,4,Gudbrandsdalsost,Dairy Products
10583,29,10,$123.79 ,0,1237.900024,6,Thüringer Rostbratwurst,Meat/Poultry
10584,31,50,$12.50 ,0.050000001,593.75,4,Gorgonzola Telino,Dairy Products
10585,47,15,$9.50 ,0,142.5,3,Zaanse koeken,Confections
10586,52,4,$7.00 ,0.150000006,23.80000114,5,Filo Mix,Grains/Cereals
10587,35,20,$18.00 ,0,360,1,Steeleye Stout,Beverages
10587,77,20,$13.00 ,0,260,2,Original Frankfurter grüne Soße,Condiments
10587,26,6,$31.23 ,0,187.3800049,3,Gumbär Gummibärchen,Confections
10588,42,100,$14.00 ,0.200000003,1120,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10588,18,40,$62.50 ,0.200000003,2000,8,Carnarvon Tigers,Seafood
10589,35,4,$18.00 ,0,72,1,Steeleye Stout,Beverages
10590,1,20,$18.00 ,0,360,1,Chai,Beverages
10590,77,60,$13.00 ,0.050000001,741,2,Original Frankfurter grüne Soße,Condiments
10591,3,14,$10.00 ,0,140,2,Aniseed Syrup,Condiments
10591,54,50,$7.45 ,0,372.5,6,Tourtière,Meat/Poultry
10591,7,10,$30.00 ,0,300,7,Uncle Bob's Organic Dried Pears,Produce
10592,15,25,$15.50 ,0.050000001,368.125,2,Genen Shouyu,Condiments
10592,26,5,$31.23 ,0.050000001,148.3424988,3,Gumbär Gummibärchen,Confections
10593,76,4,$18.00 ,0.200000003,57.60000229,1,Lakkalikööri,Beverages
10593,20,21,$81.00 ,0.200000003,1360.800049,3,Sir Rodney's Marmalade,Confections
10593,69,20,$36.00 ,0.200000003,576,4,Gudbrandsdalsost,Dairy Products
10594,52,24,$7.00 ,0,168,5,Filo Mix,Grains/Cereals
10594,58,30,$13.25 ,0,397.5,8,Escargots de Bourgogne,Seafood
10595,35,30,$18.00 ,0.25,405,1,Steeleye Stout,Beverages
10595,61,120,$28.50 ,0.25,2565,2,Sirop d'érable,Condiments
10595,69,65,$36.00 ,0.25,1755,4,Gudbrandsdalsost,Dairy Products
10596,75,30,$7.75 ,0.200000003,186,1,Rhönbräu Klosterbier,Beverages
10596,63,24,$43.90 ,0.200000003,842.8800049,2,Vegie-spread,Condiments
10596,56,5,$38.00 ,0.200000003,152,5,Gnocchi di nonna Alice,Grains/Cereals
10597,24,35,$4.50 ,0.200000003,126,1,Guaraná Fantástica,Beverages
10597,65,12,$21.05 ,0.200000003,202.0800018,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10597,57,20,$19.50 ,0,390,5,Ravioli Angelo,Grains/Cereals
10598,27,50,$43.90 ,0,2195,3,Schoggi Schokolade,Confections
10598,71,9,$21.50 ,0,193.5,4,Flotemysost,Dairy Products
10599,62,10,$49.30 ,0,493,3,Tarte au sucre,Confections
10600,54,4,$7.45 ,0,29.79999924,6,Tourtière,Meat/Poultry
10600,73,30,$15.00 ,0,450,8,Röd Kaviar,Seafood
10601,59,35,$55.00 ,0,1925,4,Raclette Courdavault,Dairy Products
10601,13,60,$6.00 ,0,360,8,Konbu,Seafood
10602,77,5,$13.00 ,0.25,48.75,2,Original Frankfurter grüne Soße,Condiments
10603,49,25,$20.00 ,0.050000001,475,3,Maxilaku,Confections
10603,22,48,$21.00 ,0,1008,5,Gustaf's Knäckebröd,Grains/Cereals
10604,76,10,$18.00 ,0.100000001,162,1,Lakkalikööri,Beverages
10604,48,6,$12.75 ,0.100000001,68.84999847,3,Chocolade,Confections
10605,16,30,$17.45 ,0.050000001,497.3249817,3,Pavlova,Confections
10605,59,20,$55.00 ,0.050000001,1045,4,Raclette Courdavault,Dairy Products
10605,60,70,$34.00 ,0.050000001,2261,4,Camembert Pierrot,Dairy Products
10605,71,15,$21.50 ,0.050000001,306.375,4,Flotemysost,Dairy Products
10606,4,20,$22.00 ,0.200000003,352,2,Chef Anton's Cajun Seasoning,Condiments
10606,62,10,$49.30 ,0.200000003,394.3999939,3,Tarte au sucre,Confections
10606,55,20,$24.00 ,0.200000003,384,6,Pâté chinois,Meat/Poultry
10607,33,14,$2.50 ,0,35,4,Geitost,Dairy Products
10607,72,12,$34.80 ,0,417.6000061,4,Mozzarella di Giovanni,Dairy Products
10607,17,100,$39.00 ,0,3900,6,Alice Mutton,Meat/Poultry
10607,7,45,$30.00 ,0,1350,7,Uncle Bob's Organic Dried Pears,Produce
10607,40,42,$18.40 ,0,772.7999878,8,Boston Crab Meat,Seafood
10608,56,28,$38.00 ,0,1064,5,Gnocchi di nonna Alice,Grains/Cereals
10609,1,3,$18.00 ,0,54,1,Chai,Beverages
10609,21,6,$10.00 ,0,60,3,Sir Rodney's Scones,Confections
10609,10,10,$31.00 ,0,310,8,Ikura,Seafood
10610,36,21,$19.00 ,0.25,299.25,8,Inlagd Sill,Seafood
10611,1,6,$18.00 ,0,108,1,Chai,Beverages
10611,2,10,$19.00 ,0,190,1,Chang,Beverages
10611,60,15,$34.00 ,0,510,4,Camembert Pierrot,Dairy Products
10612,76,80,$18.00 ,0,1440,1,Lakkalikööri,Beverages
10612,49,18,$20.00 ,0,360,3,Maxilaku,Confections
10612,60,40,$34.00 ,0,1360,4,Camembert Pierrot,Dairy Products
10612,10,70,$31.00 ,0,2170,8,Ikura,Seafood
10612,36,55,$19.00 ,0,1045,8,Inlagd Sill,Seafood
10613,75,40,$7.75 ,0,310,1,Rhönbräu Klosterbier,Beverages
10613,13,8,$6.00 ,0.100000001,43.19999695,8,Konbu,Seafood
10614,39,5,$18.00 ,0,90,1,Chartreuse verte,Beverages
10614,21,8,$10.00 ,0,80,3,Sir Rodney's Scones,Confections
10614,11,14,$21.00 ,0,294,4,Queso Cabrales,Dairy Products
10615,55,5,$24.00 ,0,120,6,Pâté chinois,Meat/Poultry
10616,38,15,$263.50 ,0.050000001,3754.875,1,Côte de Blaye,Beverages
10616,70,15,$15.00 ,0.050000001,213.75,1,Outback Lager,Beverages
10616,71,15,$21.50 ,0.050000001,306.375,4,Flotemysost,Dairy Products
10616,56,14,$38.00 ,0,532,5,Gnocchi di nonna Alice,Grains/Cereals
10617,59,30,$55.00 ,0.150000006,1402.5,4,Raclette Courdavault,Dairy Products
10618,6,70,$25.00 ,0,1750,2,Grandma's Boysenberry Spread,Condiments
10618,68,15,$12.50 ,0,187.5,3,Scottish Longbreads,Confections
10618,56,20,$38.00 ,0,760,5,Gnocchi di nonna Alice,Grains/Cereals
10619,21,42,$10.00 ,0,420,3,Sir Rodney's Scones,Confections
10619,22,40,$21.00 ,0,840,5,Gustaf's Knäckebröd,Grains/Cereals
10620,24,5,$4.50 ,0,22.5,1,Guaraná Fantástica,Beverages
10620,52,5,$7.00 ,0,35,5,Filo Mix,Grains/Cereals
10621,70,20,$15.00 ,0,300,1,Outback Lager,Beverages
10621,19,5,$9.20 ,0,46,3,Teatime Chocolate Biscuits,Confections
10621,71,15,$21.50 ,0,322.5,4,Flotemysost,Dairy Products
10621,23,10,$9.00 ,0,90,5,Tunnbröd,Grains/Cereals
10622,2,20,$19.00 ,0,380,1,Chang,Beverages
10622,68,18,$12.50 ,0.200000003,180,3,Scottish Longbreads,Confections
10623,24,3,$4.50 ,0,13.5,1,Guaraná Fantástica,Beverages
10623,35,30,$18.00 ,0.100000001,486,1,Steeleye Stout,Beverages
10623,19,15,$9.20 ,0.100000001,124.1999969,3,Teatime Chocolate Biscuits,Confections
10623,21,25,$10.00 ,0.100000001,225,3,Sir Rodney's Scones,Confections
10623,14,21,$23.25 ,0,488.25,7,Tofu,Produce
10624,44,10,$19.45 ,0,194.5,2,Gula Malacca,Condiments
10624,29,6,$123.79 ,0,742.7399902,6,Thüringer Rostbratwurst,Meat/Poultry
10624,28,10,$45.60 ,0,456,7,Rössle Sauerkraut,Produce
10625,60,10,$34.00 ,0,340,4,Camembert Pierrot,Dairy Products
10625,42,5,$14.00 ,0,70,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10625,14,3,$23.25 ,0,69.75,7,Tofu,Produce
10626,60,20,$34.00 ,0,680,4,Camembert Pierrot,Dairy Products
10626,71,20,$21.50 ,0,430,4,Flotemysost,Dairy Products
10626,53,12,$32.80 ,0,393.6000061,6,Perth Pasties,Meat/Poultry
10627,62,15,$49.30 ,0,739.5,3,Tarte au sucre,Confections
10627,73,35,$15.00 ,0.150000006,446.25,8,Röd Kaviar,Seafood
10628,1,25,$18.00 ,0,450,1,Chai,Beverages
10629,64,9,$33.25 ,0,299.25,5,Wimmers gute Semmelknödel,Grains/Cereals
10629,29,20,$123.79 ,0,2475.800049,6,Thüringer Rostbratwurst,Meat/Poultry
10630,76,35,$18.00 ,0,630,1,Lakkalikööri,Beverages
10630,55,12,$24.00 ,0.050000001,273.6000061,6,Pâté chinois,Meat/Poultry
10631,75,8,$7.75 ,0.100000001,55.79999924,1,Rhönbräu Klosterbier,Beverages
10632,2,30,$19.00 ,0.050000001,541.5,1,Chang,Beverages
10632,33,20,$2.50 ,0.050000001,47.5,4,Geitost,Dairy Products
10633,26,35,$31.23 ,0.150000006,929.0925903,3,Gumbär Gummibärchen,Confections
10633,62,80,$49.30 ,0.150000006,3352.400146,3,Tarte au sucre,Confections
10633,12,36,$38.00 ,0.150000006,1162.800049,4,Queso Manchego La Pastora,Dairy Products
10633,13,13,$6.00 ,0.150000006,66.30000305,8,Konbu,Seafood
10634,75,2,$7.75 ,0,15.5,1,Rhönbräu Klosterbier,Beverages
10634,7,35,$30.00 ,0,1050,7,Uncle Bob's Organic Dried Pears,Produce
10634,51,15,$53.00 ,0,795,7,Manjimup Dried Apples,Produce
10634,18,50,$62.50 ,0,3125,8,Carnarvon Tigers,Seafood
10635,4,10,$22.00 ,0.100000001,198,2,Chef Anton's Cajun Seasoning,Condiments
10635,5,15,$21.35 ,0.100000001,288.2250061,2,Chef Anton's Gumbo Mix,Condiments
10635,22,40,$21.00 ,0,840,5,Gustaf's Knäckebröd,Grains/Cereals
10636,4,25,$22.00 ,0,550,2,Chef Anton's Cajun Seasoning,Condiments
10636,58,6,$13.25 ,0,79.5,8,Escargots de Bourgogne,Seafood
10637,50,25,$16.25 ,0.050000001,385.9375,3,Valkoinen suklaa,Confections
10637,11,10,$21.00 ,0,210,4,Queso Cabrales,Dairy Products
10637,56,60,$38.00 ,0.050000001,2166,5,Gnocchi di nonna Alice,Grains/Cereals
10638,65,21,$21.05 ,0,442.0499878,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10638,72,60,$34.80 ,0,2088,4,Mozzarella di Giovanni,Dairy Products
10638,45,20,$9.50 ,0,190,8,Rogede sild,Seafood
10639,18,8,$62.50 ,0,500,8,Carnarvon Tigers,Seafood
10640,70,15,$15.00 ,0.25,168.75,1,Outback Lager,Beverages
10640,69,20,$36.00 ,0.25,540,4,Gudbrandsdalsost,Dairy Products
10641,2,50,$19.00 ,0,950,1,Chang,Beverages
10641,40,60,$18.40 ,0,1104,8,Boston Crab Meat,Seafood
10642,61,20,$28.50 ,0.200000003,456,2,Sirop d'érable,Condiments
10642,21,30,$10.00 ,0.200000003,240,3,Sir Rodney's Scones,Confections
10643,39,21,$18.00 ,0.25,283.5,1,Chartreuse verte,Beverages
10643,28,15,$45.60 ,0.25,513,7,Rössle Sauerkraut,Produce
10643,46,2,$12.00 ,0.25,18,8,Spegesild,Seafood
10644,43,20,$46.00 ,0,920,1,Ipoh Coffee,Beverages
10644,18,4,$62.50 ,0.100000001,225,8,Carnarvon Tigers,Seafood
10644,46,21,$12.00 ,0.100000001,226.7999878,8,Spegesild,Seafood
10645,18,20,$62.50 ,0,1250,8,Carnarvon Tigers,Seafood
10645,36,15,$19.00 ,0,285,8,Inlagd Sill,Seafood
10646,1,15,$18.00 ,0.25,202.5,1,Chai,Beverages
10646,77,35,$13.00 ,0.25,341.25,2,Original Frankfurter grüne Soße,Condiments
10646,71,30,$21.50 ,0.25,483.75,4,Flotemysost,Dairy Products
10646,10,18,$31.00 ,0.25,418.5,8,Ikura,Seafood
10647,39,20,$18.00 ,0,360,1,Chartreuse verte,Beverages
10647,19,30,$9.20 ,0,276,3,Teatime Chocolate Biscuits,Confections
10648,24,15,$4.50 ,0.150000006,57.375,1,Guaraná Fantástica,Beverages
10648,22,15,$21.00 ,0,315,5,Gustaf's Knäckebröd,Grains/Cereals
10649,72,15,$34.80 ,0,522,4,Mozzarella di Giovanni,Dairy Products
10649,28,20,$45.60 ,0,912,7,Rössle Sauerkraut,Produce
